yarn.nodemanager.numa-awareness.read-topology,"Whether to read the NUMA topology from the system or from the configurations. If the value is true then NM reads the NUMA topology from system using the command 'numactl --hardware'. If the value is false then NM reads the topology from the configurations 'yarn.nodemanager.numa-awareness.node-ids'(for node id's), 'yarn.nodemanager.numa-awareness.<NODE_ID>.memory'(for each node memory), 'yarn.nodemanager.numa-awareness.<NODE_ID>.cpus'(for each node cpus).",FALSE
yarn.nodemanager.numa-awareness.node-ids,"NUMA node id's in the form of comma separated list. Memory and No of CPUs will be read using the properties 'yarn.nodemanager.numa-awareness.<NODE_ID>.memory' and 'yarn.nodemanager.numa-awareness.<NODE_ID>.cpus' for each id specified in this value. This property value will be read only when 'yarn.nodemanager.numa-awareness.read-topology=false'. For example, if yarn.nodemanager.numa-awareness.node-ids=0,1 then need to specify memory and cpus for node id's '0' and '1' like below, yarn.nodemanager.numa-awareness.0.memory=73717 yarn.nodemanager.numa-awareness.0.cpus=4 yarn.nodemanager.numa-awareness.1.memory=73727 yarn.nodemanager.numa-awareness.1.cpus=4",
yarn.nodemanager.numa-awareness.numactl.cmd,The numactl command path which controls NUMA policy for processes or shared memory.,/usr/bin/numactl
yarn.nodemanager.elastic-memory-control.enabled,"Enable elastic memory control. This is a Linux only feature. When enabled, the node manager adds a listener to receive an event, if all the containers exceeded a limit. The limit is specified by yarn.nodemanager.resource.memory-mb. If this is not set, the limit is set based on the capabilities. See yarn.nodemanager.resource.detect-hardware-capabilities for details. The limit applies to the physical or virtual (rss+swap) memory depending on whether yarn.nodemanager.pmem-check-enabled or yarn.nodemanager.vmem-check-enabled is set.",FALSE
yarn.nodemanager.elastic-memory-control.oom-handler,"The name of a JVM class. The class must implement the Runnable interface. It is called, if yarn.nodemanager.elastic-memory-control.enabled is set and the system reaches its memory limit. When called the handler must preempt a container, since all containers are frozen by cgroups. Once preempted some memory is released, so that the kernel can resume all containers. Because of this the handler has to act quickly.",org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.resources.DefaultOOMHandler
yarn.nodemanager.elastic-memory-control.oom-listener.path,"The path to the oom-listener tool. Elastic memory control is only supported on Linux. It relies on kernel events. The tool forwards these kernel events to the standard input, so that the node manager can preempt containers, in and out-of-memory scenario. You rarely need to update this setting.",
yarn.nodemanager.elastic-memory-control.timeout-sec,Maximum time to wait for an OOM situation to get resolved before bringing down the node.,5
yarn.node-attribute.fs-store.root-dir,URI for NodeAttributeManager. The default value is /tmp/hadoop-yarn-${user}/node-attribute/ in the local filesystem.,
yarn.node-attribute.fs-store.impl.class,Choose different implementation of node attribute's storage,org.apache.hadoop.yarn.server.resourcemanager.nodelabels.FileSystemNodeAttributeStore
yarn.nodemanager.csi-driver-adaptor.addresses,"CSI driver adaptor addresses on a node manager. This configuration will be loaded by the resource manager to initiate a client for each adaptor in order to communicate with CSI drivers. Note, these addresses should be mapped to the adaptor addresses which runs the controller plugin.",
yarn.nodemanager.csi-driver.names,"CSI driver names running on this node, multiple driver names need to be delimited by comma. The driver name should be same value returned by the getPluginInfo call.For each of the CSI driver name, it must to define following two corresponding properties: ""yarn.nodemanager.csi-driver.${NAME}.endpoint"" ""yarn.nodemanager.csi-driver-adaptor.${NAME}.address"" The 1st property defines where the driver's endpoint is; 2nd property defines where the mapping csi-driver-adaptor's address is. What's more, an optional csi-driver-adaptor class can be defined for each csi-driver: ""yarn.nodemanager.csi-driver.${NAME}.class"" once given, the adaptor will be initiated with the given class instead of the default implementation org.apache.hadoop.yarn.csi.adaptor.DefaultCsiAdaptorImpl. User can plug customized adaptor code for csi-driver with this configuration if necessary.",
yarn.resourcemanager.activities-manager.cleanup-interval-ms,The cleanup interval for activities in milliseconds.,5000
yarn.resourcemanager.activities-manager.scheduler-activities.ttl-ms,Time to live for scheduler activities in milliseconds.,600000
yarn.resourcemanager.activities-manager.app-activities.ttl-ms,Time to live for app activities in milliseconds.,600000
yarn.resourcemanager.activities-manager.app-activities.max-queue-length,Max queue length for app activities.,100
yarn.nodemanager.containers-launcher.class,Containers launcher implementation for determining how containers are launched within NodeManagers.,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher.ContainersLauncher
yarn.resourcemanager.submission-preprocessor.enabled,Enable the Pre processing of Application Submission context with server side configuration,FALSE
yarn.resourcemanager.submission-preprocessor.file-path,Path to file with hosts for the submission processor to handle.,
yarn.resourcemanager.submission-preprocessor.file-refresh-interval-ms,Submission processor refresh interval,60000
yarn.node-labels.exclusive-enforced-partitions,"Comma-separated list of partitions. If a label P is in this list, then the RM will enforce that an app has resource requests with label P iff that app's node label expression is P.",
yarn.workflow-id.tag-prefix,"Prefix used to identify the YARN tag which contains workflow ID. If a tag coming in application submission context has this prefix, whatever follows the prefix will be considered as workflow ID associated with the application. This configuration is used by features such as workflow priority for identifying the workflow associated with an application.",workflowid:
yarn.webapp.enable-rest-app-submissions,Whether or not to allow application submissions via REST. Default is true.,TRUE
yarn.resourcemanager.am.global.max-attempts,"The maximum number of application attempts. It's a global setting for all application masters. Each application master can specify its individual maximum number of application attempts via the API, but the individual number cannot be more than the global upper bound. If it is, the resourcemanager will override it. The default number value is set to yarn.resourcemanager.am.max-attempts.",
yarn.resourcemanager.application.max-tags,Max number of application tags set by user in ApplicationSubmissionContext while submitting application,10
yarn.resourcemanager.application.max-tag.length,Max length of each application tag set by user in ApplicationSubmissionContext while submitting application.,100
